probability,angleinvcdf
0.0409040904090409,0.0613501231454559
0.041004100410041,0.061426207910308006
0.0411041104110411,0.06150220431555705
0.041204120412041204,0.061578112671628896
0.041304130413041304,0.06165393328378708
0.041404140414041404,0.061729666457951374
0.041504150415041505,0.06180531250666995
0.041604160416041605,0.06188087174750119
0.041704170417041705,0.0619563444956987
0.041804180418041806,0.06203173106367816
0.041904190419041906,0.06210703176330933
0.04200420042004201,0.06218224690213258
0.04210421042104211,0.06225737678841488
0.04220422042204221,0.06233242172514668
0.04230423042304231,0.06240738201684942
0.04240424042404241,0.0624822579622166
0.04250425042504251,0.06255704986194383
0.04260426042604261,0.06263175801062093
0.0427042704270427,0.062706382705088
0.0428042804280428,0.0627809242359772
0.0429042904290429,0.06285538289628122
0.043004300430043,0.06292975897278572
0.043104310431043104,0.06300405275467032
0.043204320432043204,0.06307826452496125
0.043304330433043305,0.0631523945690758
0.043404340434043405,0.06322644316635379
0.043504350435043505,0.06330041059850648
0.043604360436043606,0.06337429714125695
0.043704370437043706,0.06344810307266367
0.043804380438043806,0.06352182866490633
0.04390439043904391,0.06359547419243322
0.04400440044004401,0.06366903992396515
0.04410441044104411,0.06374252613043586
0.04420442044204421,0.06381593307842706
0.04430443044304431,0.06388926103737369
0.04440444044404441,0.06396251027153442
0.04450445044504451,0.06403568104687686
0.0446044604460446,0.06410877362475656
0.0447044704470447,0.0641817882675763
0.0448044804480448,0.06425472523399738
0.044904490449044904,0.0643275847827286
0.045004500450045004,0.06440036716999249
0.045104510451045104,0.06447307265066284
0.045204520452045205,0.06454570147871087
0.045304530453045305,0.06461825390518303
0.045404540454045406,0.06469073018174931
0.045504550455045506,0.06476313055586314
0.045604560456045606,0.06483545527671813
0.04570457045704571,0.06490770458848087
0.04580458045804581,0.0649798787376193
0.04590459045904591,0.06505197796539276
0.04600460046004601,0.06512400251521734
0.04610461046104611,0.06519595262590057
0.04620462046204621,0.0652678285374021
0.04630463046304631,0.06533963048661123
0.04640464046404641,0.06541135870962614
0.0465046504650465,0.06548301344178863
0.0466046604660466,0.06555459491531063
0.046704670467046704,0.0656261033636994
0.046804680468046804,0.06569753901588184
0.046904690469046904,0.06576890210295128
0.047004700470047005,0.06584019285126619
0.047104710471047105,0.06591141148882512
0.047204720472047206,0.06598255824022654
0.047304730473047306,0.06605363332970156
0.047404740474047406,0.06612463698068494
